8,3.98976,4.36883,0.581861,3.98969,4.36876,0.581776,10,0.00847692
10,3.074,4.40239,0.58328,3.07387,4.40237,0.583293,10,0.00847692
14,2.68471,4.38813,0.582132,2.6848,4.38806,0.582149,10,0.00847692
6,4.32339,4.39653,0.581228,4.32354,4.39673,0.581366,10,0.00812125
8,3.98989,4.36886,0.581994,3.98976,4.36883,0.581861,10,0.00812125
10,3.07371,4.40229,0.583271,3.074,4.40239,0.58328,10,0.00812125
14,2.68487,4.38812,0.582282,2.68471,4.38813,0.582132,10,0.00812125
6,4.32348,4.39667,0.581437,4.32339,4.39653,0.581228,10,0.00846342
8,3.98987,4.3689,0.582077,3.98989,4.36886,0.581994,10,0.00846342
10,3.07377,4.40241,0.583212,3.07371,4.40229,0.583271,10,0.00846342
14,2.68488,4.38815,0.582193,2.68487,4.38812,0.582282,10,0.00846342
6,4.32359,4.39673,0.581653,4.32348,4.39667,0.581437,10,0.00817025
8,3.9899,4.36899,0.582174,3.98987,4.3689,0.582077,10,0.00817025
10,3.07379,4.40245,0.583295,3.07377,4.40241,0.583212,10,0.00817025
14,2.68462,4.3882,0.582179,2.68488,4.38815,0.582193,10,0.00817025
6,4.32353,4.39671,0.581582,4.32359,4.39673,0.581653,10,0.00833873
8,3.98968,4.36893,0.581868,3.9899,4.36899,0.582174,10,0.00833873
10,3.07381,4.40246,0.583271,3.07379,4.40245,0.583295,10,0.00833873
14,2.68489,4.38822,0.582165,2.68462,4.3882,0.582179,10,0.00833873
6,4.32343,4.39659,0.581345,4.32353,4.39671,0.581582,10,0.00840359
8,3.98981,4.36908,0.581964,3.98968,4.36893,0.581868,10,0.00840359
10,3.07378,4.40246,0.583292,3.07381,4.40246,0.583271,10,0.00840359
14,2.68486,4.38821,0.582087,2.68489,4.38822,0.582165,10,0.00840359
6,4.32342,4.39654,0.581219,4.32343,4.39659,0.581345,10,0.00846319
8,3.98967,4.36886,0.581668,3.98981,4.36908,0.581964,10,0.00846319
10,3.07366,4.40238,0.583032,3.07378,4.40246,0.583292,10,0.00846319
14,2.68481,4.38815,0.582064,2.68486,4.38821,0.582087,10,0.00846319
6,4.32346,4.39664,0.581266,4.32342,4.39654,0.581219,10,0.00825138
8,3.98972,4.36887,0.581721,3.98967,4.36886,0.581668,10,0.00825138
10,3.07384,4.40234,0.583158,3.07366,4.40238,0.583032,10,0.00825138
14,2.68504,4.38809,0.582117,2.68481,4.38815,0.582064,10,0.00825138
6,4.32348,4.39664,0.581358,4.32346,4.39664,0.581266,10,0.00837835
8,3.98978,4.36887,0.581895,3.98972,4.36887,0.581721,10,0.00837835
10,3.07391,4.40233,0.583202,3.07384,4.40234,0.583158,10,0.00837835
14,2.6849,4.38808,0.582158,2.68504,4.38809,0.582117,10,0.00837835
6,4.32357,4.39665,0.581604,4.32348,4.39664,0.581358,10,0.00828002
8,3.98981,4.36889,0.581998,3.98978,4.36887,0.581895,10,0.00828002
10,3.07394,4.40237,0.583347,3.07391,4.40233,0.583202,10,0.00828002
14,2.68495,4.38815,0.582242,2.6849,4.38808,0.582158,10,0.00828002
6,4.32351,4.39662,0.581646,4.32357,4.39665,0.581604,10,0.00827089
8,3.98977,4.36896,0.582067,3.98981,4.36889,0.581998,10,0.00827089
10,3.07382,4.40242,0.583345,3.07394,4.40237,0.583347,10,0.00827089
14,2.68484,4.38815,0.582321,2.68495,4.38815,0.582242,10,0.00827089
6,4.32356,4.39677,0.581695,4.32351,4.39662,0.581646,10,0.00822983
8,3.98995,4.36907,0.582232,3.98977,4.36896,0.582067,10,0.00822983
10,3.07401,4.40241,0.583396,3.07382,4.40242,0.583345,10,0.00822983
14,2.68486,4.38818,0.582337,2.68484,4.38815,0.582321,10,0.00822983
6,4.32349,4.39668,0.581406,4.32356,4.39677,0.581695,10,0.00847863
8,3.98972,4.36895,0.581876,3.98995,4.36907,0.582232,10,0.00847863
10,3.07403,4.40241,0.583299,3.07401,4.40241,0.583396,10,0.00847863
14,2.68468,4.3882,0.582087,2.68486,4.38818,0.582337,10,0.00847863
6,4.32348,4.39669,0.581341,4.32349,4.39668,0.581406,10,0.00846512
8,3.98973,4.3689,0.581698,3.98972,4.36895,0.581876,10,0.00846512
10,3.07394,4.40245,0.583123,3.07403,4.40241,0.583299,10,0.00846512
14,2.68476,4.38821,0.582157,2.68468,4.3882,0.582087,10,0.00846512
6,4.32341,4.39661,0.581159,4.32348,4.39669,0.581341,10,0.00797596
8,3.98964,4.36883,0.581566,3.98973,4.3689,0.581698,10,0.00797596
10,3.07387,4.40233,0.583147,3.07394,4.40245,0.583123,10,0.00797596
14,2.68471,4.38814,0.582058,2.68476,4.38821,0.582157,10,0.00797596
6,4.32345,4.39665,0.58123,4.32341,4.39661,0.581159,10,0.00841179
8,3.99006,4.36912,0.582145,3.98964,4.36883,0.581566,10,0.00841179
10,3.07391,4.40233,0.583192,3.07387,4.40233,0.583147,10,0.00841179
14,2.68482,4.38813,0.58217,2.68471,4.38814,0.582058,10,0.00841179
6,4.32347,4.39662,0.581497,4.32345,4.39665,0.58123,10,0.00833123
8,3.98985,4.36889,0.582037,3.99006,4.36912,0.582145,10,0.00833123
10,3.07404,4.40235,0.583508,3.07391,4.40233,0.583192,10,0.00833123
14,2.68494,4.38813,0.582566,2.68482,4.38813,0.58217,10,0.00833123
6,4.32347,4.39658,0.581626,4.32347,4.39662,0.581497,10,0.00843024
8,3.98982,4.36895,0.582167,3.98985,4.36889,0.582037,10,0.00843024
10,3.07383,4.40229,0.583501,3.07404,4.40235,0.583508,10,0.00843024
14,2.68493,4.38822,0.582421,2.68494,4.38813,0.582566,10,0.00843024
6,4.32361,4.39668,0.58181,4.32347,4.39658,0.581626,10,0.00848873
8,3.98982,4.36893,0.582145,3.98982,4.36895,0.582167,10,0.00848873
10,3.07376,4.40231,0.583433,3.07383,4.40229,0.583501,10,0.00848873
14,2.68479,4.38811,0.582435,2.68493,4.38822,0.582421,10,0.00848873
6,4.32357,4.39667,0.581558,4.32361,4.39668,0.58181,10,0.0082651
8,3.9897,4.36887,0.581853,3.98982,4.36893,0.582145,10,0.0082651
10,3.07397,4.40234,0.583286,3.07376,4.40231,0.583433,10,0.0082651
14,2.68455,4.38813,0.582095,2.68479,4.38811,0.582435,10,0.0082651
6,4.32337,4.39657,0.581125,4.32357,4.39667,0.581558,10,0.00826072
8,3.98979,4.36891,0.581719,3.9897,4.36887,0.581853,10,0.00826072
10,3.074,4.40239,0.583284,3.07397,4.40234,0.583286,10,0.00826072
14,2.68486,4.38818,0.582068,2.68455,4.38813,0.582095,10,0.00826072
6,4.32335,4.39654,0.581023,4.32337,4.39657,0.581125,10,0.00830506
8,3.98991,4.36893,0.581772,3.98979,4.36891,0.581719,10,0.00830506
10,3.07387,4.40242,0.583052,3.074,4.40239,0.583284,10,0.00830506
14,2.68459,4.38809,0.582051,2.68486,4.38818,0.582068,10,0.00830506
6,4.32356,4.39672,0.58138,4.32335,4.39654,0.581023,10,0.00833329
8,3.98978,4.36884,0.581774,3.98991,4.36893,0.581772,10,0.00833329
10,3.07381,4.40236,0.583147,3.07387,4.40242,0.583052,10,0.00833329
14,2.6848,4.38813,0.582101,2.68459,4.38809,0.582051,10,0.00833329
6,4.32349,4.39662,0.581453,4.32356,4.39672,0.58138,10,0.00860001
8,3.98982,4.36893,0.582015,3.98978,4.36884,0.581774,10,0.00860001
10,3.07403,4.4024,0.583414,3.07381,4.40236,0.583147,10,0.00860001
14,2.68485,4.38823,0.582209,2.6848,4.38813,0.582101,10,0.00860001
6,4.3235,4.39664,0.581577,4.32349,4.39662,0.581453,10,0.00797528
8,3.98979,4.36895,0.582079,3.98982,4.36893,0.582015,10,0.00797528
10,3.07411,4.40239,0.583574,3.07403,4.4024,0.583414,10,0.00797528
14,2.6846,4.38813,0.582243,2.68485,4.38823,0.582209,10,0.00797528
6,4.32345,4.39666,0.581568,4.3235,4.39664,0.581577,10,0.00847635
8,3.98988,4.36901,0.582221,3.98979,4.36895,0.582079,10,0.00847635
10,3.07412,4.40244,0.583608,3.07411,4.40239,0.583574,10,0.00847635
14,2.68473,4.38819,0.582315,2.6846,4.38813,0.582243,10,0.00847635
6,4.3236,4.39675,0.581607,4.32345,4.39666,0.581568,10,0.00817776
8,3.98985,4.36891,0.582059,3.98988,4.36901,0.582221,10,0.00817776
10,3.07384,4.4024,0.583251,3.07412,4.40244,0.583608,10,0.00817776
14,2.68485,4.38818,0.582212,2.68473,4.38819,0.582315,10,0.00817776
6,4.32341,4.39659,0.581166,4.3236,4.39675,0.581607,10,0.00843797
8,3.98977,4.369,0.581776,3.98985,4.36891,0.582059,10,0.00843797
10,3.074,4.40237,0.583232,3.07384,4.4024,0.583251,10,0.00843797
14,2.68473,4.38809,0.582164,2.68485,4.38818,0.582212,10,0.00843797
6,4.32348,4.39661,0.58126,4.32341,4.39659,0.581166,10,0.00845269
8,3.9897,4.36877,0.581585,3.98977,4.369,0.581776,10,0.00845269
10,3.07406,4.40233,0.583173,3.074,4.40237,0.583232,10,0.00845269
14,2.68453,4.38809,0.581949,2.68473,4.38809,0.582164,10,0.00845269
6,4.32333,4.39654,0.581096,4.32348,4.39661,0.58126,10,0.00838093
8,3.98965,4.36886,0.581699,3.9897,4.36877,0.581585,10,0.00838093
10,3.07403,4.40231,0.583333,3.07406,4.40233,0.583173,10,0.00838093
14,2.6848,4.38816,0.582121,2.68453,4.38809,0.581949,10,0.00838093
6,4.32343,4.39663,0.581432,4.32333,4.39654,0.581096,10,0.0081767
8,3.98986,4.36902,0.582087,3.98965,4.36886,0.581699,10,0.0081767
10,3.07406,4.40242,0.583468,3.07403,4.40231,0.583333,10,0.0081767
14,2.68467,4.38815,0.582277,2.6848,4.38816,0.582121,10,0.0081767
6,4.32361,4.39677,0.581773,4.32343,4.39663,0.581432,10,0.00825457
8,3.98998,4.36908,0.582333,3.98986,4.36902,0.582087,10,0.00825457
10,3.07408,4.40241,0.583473,3.07406,4.40242,0.583468,10,0.00825457
14,2.68479,4.38819,0.582375,2.68467,4.38815,0.582277,10,0.00825457
6,4.32357,4.39676,0.581691,4.32361,4.39677,0.581773,10,0.00859142
8,3.98983,4.36893,0.582103,3.98998,4.36908,0.582333,10,0.00859142
10,3.07404,4.40244,0.583466,3.07408,4.40241,0.583473,10,0.00859142
14,2.6849,4.38823,0.582227,2.68479,4.38819,0.582375,10,0.00859142
6,4.32356,4.39677,0.581519,4.32357,4.39676,0.581691,10,0.00809771
8,3.98988,4.36892,0.581986,3.98983,4.36893,0.582103,10,0.00809771
10,3.07391,4.40241,0.583293,3.07404,4.40244,0.583466,10,0.00809771
14,2.68479,4.38818,0.582147,2.6849,4.38823,0.582227,10,0.00809771
6,4.32351,4.39663,0.5813,4.32356,4.39677,0.581519,10,0.00825906
8,3.98971,4.36883,0.581678,3.98988,4.36892,0.581986,10,0.00825906
10,3.07403,4.40234,0.583226,3.07391,4.40241,0.583293,10,0.00825906
14,2.68481,4.38816,0.582062,2.68479,4.38818,0.582147,10,0.00825906
6,4.3233,4.39638,0.581012,4.32351,4.39663,0.5813,10,0.00848945
8,3.98972,4.36885,0.581748,3.98971,4.36883,0.581678,10,0.00848945
10,3.07389,4.40237,0.5831,3.07403,4.40234,0.583226,10,0.00848945
14,2.68484,4.3882,0.582093,2.68481,4.38816,0.582062,10,0.00848945
6,4.32343,4.39659,0.581319,4.3233,4.39638,0.581012,10,0.00836245
8,3.98964,4.36878,0.581748,3.98972,4.36885,0.581748,10,0.00836245
10,3.07391,4.40239,0.583146,3.07389,4.40237,0.5831,10,0.00836245
14,2.68459,4.38808,0.582017,2.68484,4.3882,0.582093,10,0.00836245
6,4.32346,4.39658,0.581443,4.32343,4.39659,0.581319,10,0.00842553
8,3.98978,4.36888,0.581968,3.98964,4.36878,0.581748,10,0.00842553
10,3.07385,4.40238,0.583271,3.07391,4.40239,0.583146,10,0.00842553
14,2.68454,4.38817,0.582238,2.68459,4.38808,0.582017,10,0.00842553
6,4.32354,4.39667,0.581569,4.32346,4.39658,0.581443,10,0.00815727
8,3.98993,4.36903,0.582186,3.98978,4.36888,0.581968,10,0.00815727
10,3.07386,4.40239,0.583283,3.07385,4.40238,0.583271,10,0.00815727
14,2.68445,4.38809,0.58204,2.68454,4.38817,0.582238,10,0.00815727
6,4.32347,4.39669,0.581498,4.32354,4.39667,0.581569,10,0.00838359
8,3.98969,4.36892,0.581896,3.98993,4.36903,0.582186,10,0.00838359
10,3.07394,4.40244,0.583395,3.07386,4.40239,0.583283,10,0.00838359
14,2.6846,4.38818,0.582063,2.68445,4.38809,0.58204,10,0.00838359
6,4.32347,4.39668,0.581322,4.32347,4.39669,0.581498,10,0.00840053
8,3.98963,4.36874,0.581706,3.98969,4.36892,0.581896,10,0.00840053
10,3.07391,4.40238,0.58319,3.07394,4.40244,0.583395,10,0.00840053
14,2.68454,4.38813,0.582138,2.6846,4.38818,0.582063,10,0.00840053
6,4.32337,4.39655,0.581243,4.32347,4.39668,0.581322,10,0.00819703
8,3.98979,4.36881,0.581848,3.98963,4.36874,0.581706,10,0.00819703
10,3.07388,4.40241,0.583165,3.07391,4.40238,0.58319,10,0.00819703
14,2.68478,4.38813,0.582154,2.68454,4.38813,0.582138,10,0.00819703
6,4.32354,4.39668,0.581443,4.32337,4.39655,0.581243,10,0.00851735
8,3.98971,4.36879,0.581775,3.98979,4.36881,0.581848,10,0.00851735
10,3.0741,4.40234,0.583329,3.07388,4.40241,0.583165,10,0.00851735
14,2.68467,4.38803,0.581986,2.68478,4.38813,0.582154,10,0.00851735
6,4.32352,4.39662,0.581526,4.32354,4.39668,0.581443,10,0.00830632
8,3.98973,4.36886,0.581892,3.98971,4.36879,0.581775,10,0.00830632
10,3.07393,4.4024,0.583305,3.0741,4.40234,0.583329,10,0.00830632
14,2.68469,4.3882,0.582204,2.68467,4.38803,0.581986,10,0.00830632
6,4.32347,4.39657,0.581462,4.32352,4.39662,0.581526,10,0.00830505
8,3.98977,4.36886,0.58198,3.98973,4.36886,0.581892,10,0.00830505
10,3.07402,4.40238,0.583323,3.07393,4.4024,0.583305,10,0.00830505
14,2.68467,4.38813,0.582115,2.68469,4.3882,0.582204,10,0.00830505
6,4.32336,4.39655,0.581297,4.32347,4.39657,0.581462,10,0.00847093
8,3.98967,4.36895,0.58189,3.98977,4.36886,0.58198,10,0.00847093
10,3.07386,4.40239,0.583244,3.07402,4.40238,0.583323,10,0.00847093
14,2.68496,4.3882,0.582243,2.68467,4.38813,0.582115,10,0.00847093
6,4.32331,4.39658,0.581205,4.32336,4.39655,0.581297,10,0.00810236
8,3.98974,4.36887,0.581841,3.98967,4.36895,0.58189,10,0.00810236
10,3.07388,4.40241,0.583234,3.07386,4.40239,0.583244,10,0.00810236
14,2.68475,4.38809,0.582062,2.68496,4.3882,0.582243,10,0.00810236
6,4.32316,4.39658,0.581023,4.32331,4.39658,0.581205,10,0.00857709
8,3.98992,4.36905,0.581992,3.98974,4.36887,0.581841,10,0.00857709
10,3.07393,4.40242,0.583232,3.07388,4.40241,0.583234,10,0.00857709
14,2.68507,4.3882,0.582291,2.68475,4.38809,0.582062,10,0.00857709
6,4.32339,4.39661,0.58123,4.32316,4.39658,0.581023,10,0.00802964
8,3.9898,4.36891,0.58191,3.98992,4.36905,0.581992,10,0.00802964
10,3.07386,4.40234,0.583247,3.07393,4.40242,0.583232,10,0.00802964
14,2.68485,4.38812,0.582108,2.68507,4.3882,0.582291,10,0.00802964
6,4.32344,4.39672,0.581425,4.32339,4.39661,0.58123,10,0.0084557
8,3.98982,4.36894,0.58205,3.9898,4.36891,0.58191,10,0.0084557
10,3.07404,4.40239,0.583449,3.07386,4.40234,0.583247,10,0.0084557
14,2.68495,4.38818,0.582261,2.68485,4.38812,0.582108,10,0.0084557
6,4.3234,4.39665,0.581408,4.32344,4.39672,0.581425,10,0.00831663
8,3.98982,4.36901,0.582113,3.98982,4.36894,0.58205,10,0.00831663
10,3.07394,4.40241,0.583347,3.07404,4.40239,0.583449,10,0.00831663
14,2.68483,4.38811,0.582256,2.68495,4.38818,0.582261,10,0.00831663
6,4.32344,4.39674,0.581475,4.3234,4.39665,0.581408,10,0.00835058
8,3.98981,4.36896,0.581985,3.98982,4.36901,0.582113,10,0.00835058
10,3.07389,4.4024,0.583289,3.07394,4.40241,0.583347,10,0.00835058
14,2.68467,4.38816,0.582273,2.68483,4.38811,0.582256,10,0.00835058
6,4.32341,4.39667,0.581303,4.32344,4.39674,0.581475,10,0.00822237
8,3.98968,4.3689,0.581794,3.98981,4.36896,0.581985,10,0.00822237
10,3.07405,4.4024,0.583295,3.07389,4.4024,0.583289,10,0.00822237
14,2.68478,4.38811,0.582098,2.68467,4.38816,0.582273,10,0.00822237
6,4.32341,4.39664,0.581231,4.32341,4.39667,0.581303,10,0.00844882
8,3.98978,4.36892,0.581815,3.98968,4.3689,0.581794,10,0.00844882
10,3.0739,4.40241,0.583147,3.07405,4.4024,0.583295,10,0.00844882
14,2.68478,4.38815,0.582097,2.68478,4.38811,0.582098,10,0.00844882
6,4.32332,4.39653,0.58108,4.32341,4.39664,0.581231,10,0.00838254
8,3.9896,4.36883,0.581596,3.98978,4.36892,0.581815,10,0.00838254
10,3.07378,4.40233,0.58307,3.0739,4.40241,0.583147,10,0.00838254
14,2.68496,4.38814,0.582225,2.68478,4.38815,0.582097,10,0.00838254
6,4.32344,4.39667,0.581354,4.32332,4.39653,0.58108,10,0.00820726
8,3.98983,4.36908,0.581979,3.9896,4.36883,0.581596,10,0.00820726
10,3.07389,4.40237,0.583229,3.07378,4.40233,0.58307,10,0.00820726
14,2.68483,4.38817,0.582121,2.68496,4.38814,0.582225,10,0.00820726
6,4.32351,4.39667,0.581562,4.32344,4.39667,0.581354,10,0.00850682
8,3.98976,4.36889,0.58198,3.98983,4.36908,0.581979,10,0.00850682
10,3.0739,4.4024,0.583448,3.07389,4.40237,0.583229,10,0.00850682
14,2.68461,4.3881,0.582257,2.68483,4.38817,0.582121,10,0.00850682
6,4.32346,4.39665,0.581579,4.32351,4.39667,0.581562,10,0.00815627
8,3.9897,4.3689,0.581942,3.98976,4.36889,0.58198,10,0.00815627
10,3.07412,4.40238,0.583545,3.0739,4.4024,0.583448,10,0.00815627
14,2.6848,4.38818,0.582355,2.68461,4.3881,0.582257,10,0.00815627
6,4.32348,4.39669,0.581533,4.32346,4.39665,0.581579,10,0.00818812
8,3.98995,4.36895,0.582056,3.9897,4.3689,0.581942,10,0.00818812
10,3.07387,4.4024,0.58335,3.07412,4.40238,0.583545,10,0.00818812
14,2.68487,4.38815,0.582375,2.6848,4.38818,0.582355,10,0.00818812
6,4.32352,4.39674,0.581476,4.32348,4.39669,0.581533,10,0.00875578
8,3.98982,4.36894,0.581926,3.98995,4.36895,0.582056,10,0.00875578
10,3.07372,4.40237,0.5832,3.07387,4.4024,0.58335,10,0.00875578
14,2.6848,4.38818,0.582259,2.68487,4.38815,0.582375,10,0.00875578
6,4.32343,4.39662,0.581191,4.32352,4.39674,0.581476,10,0.00805458
8,3.98967,4.36887,0.58168,3.98982,4.36894,0.581926,10,0.00805458
10,3.07398,4.40237,0.583121,3.07372,4.40237,0.5832,10,0.00805458
14,2.68467,4.38807,0.582014,2.6848,4.38818,0.582259,10,0.00805458
6,4.32343,4.39657,0.581169,4.32343,4.39662,0.581191,10,0.00838976
8,3.98968,4.36884,0.581544,3.98967,4.36887,0.58168,10,0.00838976
10,3.07382,4.40236,0.582992,3.07398,4.40237,0.583121,10,0.00838976
14,2.68481,4.38809,0.582114,2.68467,4.38807,0.582014,10,0.00838976
6,4.32352,4.39673,0.581436,4.32343,4.39657,0.581169,10,0.00847473
8,3.98977,4.36892,0.581824,3.98968,4.36884,0.581544,10,0.00847473
10,3.07386,4.40244,0.583173,3.07382,4.40236,0.582992,10,0.00847473
14,2.68465,4.38815,0.582168,2.68481,4.38809,0.582114,10,0.00847473
6,4.32352,4.39673,0.581571,4.32352,4.39673,0.581436,10,0.00835539
8,3.98983,4.36893,0.582044,3.98977,4.36892,0.581824,10,0.00835539
10,3.07386,4.40242,0.583303,3.07386,4.40244,0.583173,10,0.00835539
14,2.68497,4.38819,0.582293,2.68465,4.38815,0.582168,10,0.00835539
6,4.32356,4.39675,0.581714,4.32352,4.39673,0.581571,10,0.00802652
8,3.98986,4.36898,0.582146,3.98983,4.36893,0.582044,10,0.00802652
10,3.07405,4.40243,0.583615,3.07386,4.40242,0.583303,10,0.00802652
14,2.6848,4.38822,0.58241,2.68497,4.38819,0.582293,10,0.00802652
6,4.32358,4.39675,0.581685,4.32356,4.39675,0.581714,10,0.00935062
8,3.98973,4.36887,0.581943,3.98986,4.36898,0.582146,10,0.00935062
10,3.07412,4.40239,0.583525,3.07405,4.40243,0.583615,10,0.00935062
14,2.68506,4.3882,0.582321,2.6848,4.38822,0.58241,10,0.00935062
6,4.32347,4.39664,0.581355,4.32358,4.39675,0.581685,10,0.00746682
8,3.98978,4.36881,0.581834,3.98973,4.36887,0.581943,10,0.00746682
10,3.07389,4.40237,0.58317,3.07412,4.40239,0.583525,10,0.00746682
14,2.68475,4.38816,0.582233,2.68506,4.3882,0.582321,10,0.00746682
6,4.32348,4.39665,0.581248,4.32347,4.39664,0.581355,10,0.00818947
8,3.9897,4.36879,0.581642,3.98978,4.36881,0.581834,10,0.00818947
10,3.07393,4.40242,0.583208,3.07389,4.40237,0.58317,10,0.00818947
14,2.68455,4.38815,0.581853,2.68475,4.38816,0.582233,10,0.00818947
6,4.32342,4.39656,0.581126,4.32348,4.39665,0.581248,10,0.00832812
8,3.98961,4.36875,0.58149,3.9897,4.36879,0.581642,10,0.00832812
10,3.07386,4.40237,0.583038,3.07393,4.40242,0.583208,10,0.00832812
14,2.68439,4.38812,0.581791,2.68455,4.38815,0.581853,10,0.00832812
6,4.32342,4.39656,0.581321,4.32342,4.39656,0.581126,10,0.00853341
8,3.98981,4.36887,0.581908,3.98961,4.36875,0.58149,10,0.00853341
10,3.0739,4.40241,0.583217,3.07386,4.40237,0.583038,10,0.00853341
14,2.68482,4.3882,0.582192,2.68439,4.38812,0.581791,10,0.00853341
6,4.32345,4.39658,0.581403,4.32342,4.39656,0.581321,10,0.00819497
8,3.98976,4.36888,0.581979,3.98981,4.36887,0.581908,10,0.00819497
10,3.07382,4.4024,0.583259,3.0739,4.40241,0.583217,10,0.00819497
14,2.68469,4.38819,0.58211,2.68482,4.3882,0.582192,10,0.00819497
6,4.32351,4.39666,0.581644,4.32345,4.39658,0.581403,10,0.00858311
8,3.98979,4.3689,0.582053,3.98976,4.36888,0.581979,10,0.00858311
10,3.07409,4.40244,0.58349,3.07382,4.4024,0.583259,10,0.00858311
14,2.68463,4.38818,0.582273,2.68469,4.38819,0.58211,10,0.00858311
6,4.32352,4.39675,0.581623,4.32351,4.39666,0.581644,10,0.00875451
8,3.98971,4.36887,0.581937,3.98979,4.3689,0.582053,10,0.00875451
10,3.07392,4.40244,0.583403,3.07409,4.40244,0.58349,10,0.00875451
14,2.68438,4.38821,0.582118,2.68463,4.38818,0.582273,10,0.00875451
6,4.32348,4.39673,0.581422,4.32352,4.39675,0.581623,10,0.00774354
8,3.98973,4.36881,0.581902,3.98971,4.36887,0.581937,10,0.00774354
10,3.07415,4.40241,0.583323,3.07392,4.40244,0.583403,10,0.00774354
14,2.6845,4.38813,0.581991,2.68438,4.38821,0.582118,10,0.00774354
6,4.32344,4.39658,0.581255,4.32348,4.39673,0.581422,10,0.00816498
8,3.98966,4.36881,0.581699,3.98973,4.36881,0.581902,10,0.00816498
10,3.07391,4.40238,0.583122,3.07415,4.40241,0.583323,10,0.00816498
14,2.68493,4.38821,0.582127,2.6845,4.38813,0.581991,10,0.00816498
6,4.32339,4.39651,0.581185,4.32344,4.39658,0.581255,10,0.00830686
8,3.9898,4.36898,0.581822,3.98966,4.36881,0.581699,10,0.00830686
10,3.07399,4.4023,0.583295,3.07391,4.40238,0.583122,10,0.00830686
14,2.68461,4.38811,0.581955,2.68493,4.38821,0.582127,10,0.00830686
6,4.32344,4.39667,0.581303,4.32339,4.39651,0.581185,10,0.00852899
8,3.98975,4.36891,0.581775,3.9898,4.36898,0.581822,10,0.00852899
